b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
150,165,150,181,1.0,1.0,0.0,67.80112294015117,751.6428131970222,24.21418613851274,True,survived,0.0,0.0,
149,150,148,150,1.0,1.0,0.0,85.86851153640893,735.5964018334703,26.61874915628302,True,survived,0.0,0.0,
149,161,148,166,1.0,1.0,0.0,62.6804983355935,749.1533790530908,26.251493359195905,True,survived,0.0,0.0,
151,163,145,186,1.0,46.36327608135689,45.36327608135689,67.46075334058135,751.5939023386697,32.37091511398834,True,separated,,,
151,170,145,171,1.0,8.70820393249937,7.708203932499369,55.22702255075246,757.4924968597393,32.73758370406746,True,survived,0.0106964582838126,0.2544802867383512,0.3589754897953103
153,157,184,174,1.0,79.06991972529624,78.06991972529624,81.28989709967732,753.948924163764,30.27233328177948,True,separated,,,
153,178,184,185,1.0,1.0,0.0,36.66382136180163,775.7045162766577,27.63953195770684,True,survived,0.0,0.0,
153,180,184,188,5.19114712955712,1.0,-4.19114712955712,36.3276106238617,780.2050702775102,26.28178938007886,True,survived,0.0,0.0,
154,159,163,168,1.0,84.6268834579651,83.6268834579651,87.1466385690452,759.920580238327,28.895100474995463,True,separated,,,
156,187,167,194,1.0,1.0,0.0,22.28508179979204,790.1278272306542,28.06240649728205,True,survived,0.0283050283050283,0.2584103512014787,0.4211646096066227
157,160,174,175,1.0,65.70412319375143,64.70412319375143,85.93758928235611,761.4198076012358,28.423062662817685,True,separated,,,
157,185,174,198,1.0,31.91133496873217,30.91133496873217,29.021542668813208,789.556975228197,27.622251848510583,True,separated,,,
157,186,174,203,1.0,49.887936018030665,48.887936018030665,26.915370190924538,789.5269163338842,26.190796183508223,True,separated,,,
159,162,168,189,1.0,2.146264369941973,1.146264369941973,87.80479494217475,762.9465932177884,28.944630252185583,True,survived,0.0,0.0119598765432098,
156,160,167,175,1.0,18.744035997859804,17.744035997859804,84.84457458996603,760.8055819748306,27.14566975625165,True,separated,,,
