b1_a,b1_b,b3_a,b3_b,gap1_vox,gap3_vox,opening_vox,axis_dip_deg,z_mid,r_bond1_vox,connected1,outcome,crack_frac3,neck_severed3,q_crack3
46,196,41,155,2.146264369941973,1.414213562373095,-0.7320508075688781,52.80696376625069,967.7462403675954,30.98936796090712,True,survived,0.0,0.0,
46,258,41,227,1.0,1.0,0.0,37.78440242994826,916.2921364006064,28.226399790232332,True,survived,0.0,0.1059264305177111,
47,97,29,187,8.851841083363698,14.20853901115364,5.356697927789941,65.04000535692049,574.3748281495851,25.78661187977084,True,separated,,,
47,133,29,36,2.146264369941973,2.146264369941973,0.0,74.77374688497686,581.6083039253808,23.25528964829852,True,survived,0.0004436557231588,0.2737599394168875,0.4296361401748313
47,161,29,135,5.324555320336759,6.0,0.675444679663241,21.814091721111986,628.3643049294053,27.022266353983262,True,survived,0.0,0.0533728687916975,
47,236,29,125,1.0,16.452024383989887,15.452024383989887,67.74702312894729,605.9200469528237,29.806088175722756,True,separated,,,
47,272,29,243,1.0,2.4641016151377544,1.4641016151377544,50.88797225381354,569.0100078133078,26.36039608084854,True,survived,0.0111398963730569,0.3041709053916582,0.2766967754673748
47,276,29,202,1.0,1.0,0.0,48.89947306161486,614.8399841739335,30.56533192931864,True,survived,0.0,0.0294777314963152,
47,283,29,268,1.0,1.0,0.0,84.08064539005932,595.7122625241843,26.08728687811257,True,survived,0.0,0.1191559784857261,
48,110,7,15,7.639192214932638,1.414213562373095,-6.224978652559543,20.77834744606641,534.7219862363911,33.272838534564855,True,survived,0.0,0.0,
48,140,7,113,2.449489742783178,17.501924264668055,15.052434521884877,56.900025068540735,517.8437746313168,24.508177313476683,True,separated,,,
48,145,7,222,6.071067811865476,54.276927029948205,48.20585921808273,46.77280305194693,524.3349126429869,27.783114908082077,True,separated,,,
48,253,7,116,1.0,43.27203046047866,42.27203046047866,44.52806272458396,471.1832215879025,25.67527554451228,True,separated,,,
53,116,226,101,1.0,52.224979648392726,51.224979648392726,60.02861477226179,473.7837026938212,29.370389707289768,True,separated,,,
53,251,226,203,1.0,1.414213562373095,0.4142135623730949,83.23643147312444,487.6628735442104,34.97520396801579,True,survived,0.0010211027910142,0.0843065693430657,0.414213562373095
53,292,226,118,1.0,3.685557720282968,2.685557720282968,13.099969583779387,456.1608329405094,30.26181657717801,True,survived,0.0,0.0,
53,296,226,282,1.0,15.481237002674916,14.481237002674916,67.89864076108113,477.6912638046241,25.43863201140436,True,separated,,,
54,99,272,92,1.0,1.0,0.0,72.68504069809258,291.3860827393273,28.928129749038145,True,survived,0.2457102423491951,0.5106547849670671,0.3816524151396708
54,207,272,287,1.0,104.72429467858625,103.72429467858625,80.89303238129088,285.73076347093047,30.23550881198871,True,separated,,,
